GLOBAL OPTIMUM SEARCH OF RE-EVALUATED BINARY ONEMAX
WITH ADDED POSTERIOR NOISE ~N(0, SIGMA)

NUMBER OF FITNESS EVALUATIONS FOR   cGA

DATE:   2016-1-8 (year-month-day)
TIME:   8:47:3 (hour:min:sec)
SEED:   1

EXPERIMENTS PERFORMED ON:   MacBook Pro (13" Retina, Beginning 2015)
OPERATING SYSTEM:   Mac OS X Version 10.11.1
PROCESSOR:   2.7GHz dual-core Intel Core i5 (Turbo Boost up to 3.1GHz) with 3MB shared L3 cache
MEMORY:   8GB of 1866MHz LPDDR3

DIMENSION K SIGMA N_RE_EVALUATIONS N_FITNESS_EVALUATIONS
100 25 90 10 8280
100 25 90 10 3780
100 25 90 10 1900
100 25 90 10 860
100 25 90 10 1860
100 25 90 10 1080
100 25 90 10 4860
100 25 90 10 2540
100 25 90 10 4980
100 25 90 10 2100
100 25 90 10 1420
100 25 90 10 4940
100 25 90 10 3700
100 25 90 10 6020
100 25 90 10 4060
100 25 90 10 1900
100 25 90 10 760
100 25 90 10 2880
100 25 90 10 2420
100 25 90 10 3740
100 25 90 10 5980
100 25 90 10 11720
100 25 90 10 2020
100 25 90 10 4020
100 25 90 10 2460
100 25 100 10 10560
100 25 100 10 4640
100 25 100 10 4340
100 25 100 10 3460
100 25 100 10 900
100 25 100 10 2320
100 25 100 10 4280
100 25 100 10 4400
100 25 100 10 7860
100 25 100 10 8280
100 25 100 10 3080
100 25 100 10 3860
100 25 100 10 2340
100 25 100 10 8000
100 25 100 10 4220
100 25 100 10 2940
100 25 100 10 3180
100 25 100 10 2480
100 25 100 10 3060
100 25 100 10 3980
100 25 100 10 5880
100 25 100 10 3840
100 25 100 10 5920
100 25 100 10 2500
100 25 100 10 800
100 25 100 10 1660
100 25 100 10 7480
100 25 100 10 1100
100 25 100 10 4100
100 25 100 10 2380
100 25 100 10 1420
100 25 100 10 7100
100 25 100 10 10640
100 25 100 10 6100
100 25 100 10 15060
100 25 100 10 6660
100 25 100 10 9280
100 25 100 10 3280
100 25 100 10 3220
100 25 100 10 3880
100 25 100 10 3340
100 25 100 10 10100
100 25 100 10 5860
100 25 100 10 3540
100 25 100 10 2900
100 25 100 10 4560
100 25 100 10 6180
100 25 100 10 740
100 25 100 10 1800
100 25 100 10 3220
100 25 100 10 5860
100 25 100 10 5640
100 25 100 10 1500
100 25 100 10 2500
100 25 100 10 2320
100 25 100 10 2000
